rule_key,module,family,language,title,severity,finding_kind,source_of_truth,pack_display_name,bootstrap_resource,active
quantum.arq-q-0177-java,quantum,arq-q-0177-java,java,Weak Hash,HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0178-java,quantum,arq-q-0178-java,java,Weak Hash,MEDIUM,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0179-java,quantum,arq-q-0179-java,java,Weak MAC,HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0180-java,quantum,arq-q-0180-java,java,Weak MAC,MEDIUM,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0181-java,quantum,arq-q-0181-java,java,Weak RNG,MEDIUM,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0182-java,quantum,arq-q-0182-java,java,Weak Signature Algorithm,HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0183-java,quantum,arq-q-0183-java,java,Weak Signature Algorithm,HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0184-java,quantum,arq-q-0184-java,java,Weak Signature Algorithm,CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0185-java,quantum,arq-q-0185-java,java,Weak Signature Algorithm,HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0186-java,quantum,arq-q-0186-java,java,Weak Symmetric Cipher,HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0187-java,quantum,arq-q-0187-java,java,Weak Symmetric Cipher,MEDIUM,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0188-java,quantum,arq-q-0188-java,java,Weak Symmetric Cipher,HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0189-java,quantum,arq-q-0189-java,java,Weak Symmetric Cipher,HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0190-java,quantum,arq-q-0190-java,java,Weak Symmetric Cipher,CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0191-java,quantum,arq-q-0191-java,java,Weak TLS CipherSuite,HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0192-java,quantum,arq-q-0192-java,java,Weak TLS CipherSuite,HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0193-java,quantum,arq-q-0193-java,java,Weak TLS CipherSuite,HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0194-java,quantum,arq-q-0194-java,java,Weak TLS CipherSuite,HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0195-java,quantum,arq-q-0195-java,java,Weak TLS CipherSuite,HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0196-java,quantum,arq-q-0196-java,java,Weak TLS CipherSuite,HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0197-java,quantum,arq-q-0197-java,java,Weak TLS CipherSuite,HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0198-java,quantum,arq-q-0198-java,java,Weak TLS Protocol,CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0199-java,quantum,arq-q-0199-java,java,Weak TLS Protocol,CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0200-java,quantum,arq-q-0200-java,java,XDH Parameter Inventory,HIGH,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0201-java,quantum,arq-q-0201-java,java,XDH Parameter Inventory,HIGH,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0202-java,quantum,arq-q-0202-java,java,XDH Parameter Inventory,HIGH,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0203-java,quantum,arq-q-0203-java,java,XDH Parameter Inventory,HIGH,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0204-java,quantum,arq-q-0204-java,java,XMLDSIG / SAML / WS-Security Inventory,INFO,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0205-java,quantum,arq-q-0205-java,java,XMLDSIG Weak Algorithm URI (rsa-sha1/dsa-sha1),HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0206-java,quantum,arq-q-0206-java,java,XMLENC Weak Key Transport (rsa-1_5),HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0207-cpp,quantum,arq-q-0207-cpp,cpp,TLS Trust Bypass,CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0208-cpp,quantum,arq-q-0208-cpp,cpp,TLS Weak Protocol,CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0209-cpp,quantum,arq-q-0209-cpp,cpp,Weak Hash (MD5),HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0210-cpp,quantum,arq-q-0210-cpp,cpp,Weak Hash (SHA1),MEDIUM,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0211-cpp,quantum,arq-q-0211-cpp,cpp,Weak Cipher (DES/3DES/RC4),HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0212-cpp,quantum,arq-q-0212-cpp,cpp,Insecure Mode (ECB),HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0213-cpp,quantum,arq-q-0213-cpp,cpp,Legacy RSA Key Size (<=1024),CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0214-cpp,quantum,arq-q-0214-cpp,cpp,Shor Inventory (RSA/ECDSA),MEDIUM,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0215-cpp,quantum,arq-q-0215-cpp,cpp,HNDL Inventory (ECDH/DH),HIGH,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0216-cpp,quantum,arq-q-0216-cpp,cpp,Key Material in Repo (PEM),CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0218-cpp,quantum,arq-q-0218-cpp,cpp,Weak KDF (OpenSSL PKCS5_PBKDF2_HMAC low iterations),CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0220-cpp,quantum,arq-q-0220-cpp,cpp,PQC Library Inventory (liboqs/OpenQuantumSafe),INFO,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0222-cpp,quantum,arq-q-0222-cpp,cpp,Embedded Private Key in Source (PEM block) - C++,CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0223-scala,quantum,arq-q-0223-scala,scala,TLS Weak Protocol,CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0224-scala,quantum,arq-q-0224-scala,scala,Trust Validation Disabled,CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0225-scala,quantum,arq-q-0225-scala,scala,Weak Hash (MD5),HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0226-scala,quantum,arq-q-0226-scala,scala,Weak Hash (SHA1),MEDIUM,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0227-scala,quantum,arq-q-0227-scala,scala,Insecure Mode (ECB),HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0228-scala,quantum,arq-q-0228-scala,scala,Weak Cipher (DES/3DES),HIGH,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0229-scala,quantum,arq-q-0229-scala,scala,Legacy RSA Key Size (<=1024),CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0230-scala,quantum,arq-q-0230-scala,scala,Shor Inventory (RSA),MEDIUM,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0231-scala,quantum,arq-q-0231-scala,scala,Shor Inventory (ECDSA),MEDIUM,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0232-scala,quantum,arq-q-0232-scala,scala,HNDL Inventory (ECDH/DH),HIGH,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0233-scala,quantum,arq-q-0233-scala,scala,Weak KDF (PBKDF2 low iter),CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0234-scala,quantum,arq-q-0234-scala,scala,Non-crypto RNG signal,MEDIUM,INVENTORY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
quantum.arq-q-0235-scala,quantum,arq-q-0235-scala,scala,Key Material in Repo (PEM/KeyStore),CRITICAL,VULNERABILITY,runtime-db:rule_definitions@active rule_pack_versions,Quantum Cryptography Policy,classpath:rules/quantum.yml,true
